duration,Q_RelevantIDFraudScore,gender,nationality,ethnicity,age,gaming_time,gaming_related_activities_time,online_gaming_time,offline_gaming_time,playing_esports,preferred_game_name,preffered_esports_game_name,rank,team_membership,playing_with_offline_friends,MOGQ_social1,MOGQ_social2,MOGQ_social3,MOGQ_social4,MOGQ_escape1,MOGQ_escape2,MOGQ_escape3,MOGQ_escape4,MOGQ_competition1,MOGQ_competition2,MOGQ_competition3,MOGQ_competition4,MOGQ_coping1,MOGQ_coping2,MOGQ_coping3,MOGQ_coping4,IGCQ_1,IGCQ_2,IGCQ_3,IGCQ_4,attention_check_1,IGDS9SF_1,IGDS9SF_2,IGDS9SF_3,IGDS9SF_4,IGDS9SF_5,IGDS9SF_6,IGDS9SF_7,IGDS9SF_8,IGDS9SF_9,GDT_1,GDT_2,GDT_3,GDT_4,IGD_alternative_criterion2,IGD_alternative_criterion5,IGD_alternative_criterion6,IGD_alternative_criterion3,IGD_alternative_craving,IGD_alternative_health,BFRS_1,BFRS_2,BFRS_3,BFRS_4,BFRS_5,BFRS_6,BFRS_7,BSCS_1,BSCS_2,BSCS_3,BSCS_4,BSCS_5,BSCS_6,BSCS_7,BSCS_8,BSCS_9,BSCS_10,BSCS_11,BSCS_12,BSCS_13,attention_check_2,neuroticism_1,neuroticism_2,neuroticism_3,neuroticism_4,neuroticism_5,neuroticism_6,neuroticism_7,neuroticism_8,neuroticism_9,neuroticism_10,DJGLS_1,DJGLS_2,DJGLS_3,DJGLS_4,DJGLS_5,DJGLS_6,harm_avoidance_1,harm_avoidance_2,harm_avoidance_3,harm_avoidance_4,harm_avoidance_5,harm_avoidance_6,harm_avoidance_7,harm_avoidance_8,harm_avoidance_9,harm_avoidance_10,BAS_reward_1,BAS_reward_2,BAS_reward_3,BAS_reward_4,BAS_reward_5,
387,0,Male,Portuguese,caucasian,19,6,3,82,18,No,FPS,,,No,Very often,Some of time,,,Most of the time,Almost always/always,,Almost always/always,,Most of the time,,,Some of time,Almost always/always,Most of the time,,,Agree,No agreement,Agree,Strongly Agree,Often,Often,Sometimes,Rarely,Sometimes,Rarely,Never,Never,Very often,Never,Sometimes,Often,Rarely,Never,Never,Rarely,Often,Never,Often,Sometimes,Somewhat,Not at all,Not at all,Somewhat,,,,2,2,,,,,5       Very much,3,4,3,,4,,Moderately Inaccurate,Moderately Inaccurate,,Very Accurate,Moderately Accurate,Neither Accurate Nor Inaccurate,Very Accurate,,,,,,,Disagree,Disagree,Strongly agree,,,Very Inaccurate,Moderately Accurate,,Neither Accurate Nor Inaccurate,Very Accurate,Neither Accurate Nor Inaccurate,,,,,Somewhat true for me,Somewhat false for me,Somewhat false for me,,
936,0,Male,italy,caucasian,22,10,14,95,5,No,League of Legends,,,No,Very often,Most of the time,,,Most of the time,Most of the time,,Half of the time,,Almost always/always,,Almost always/always,,Most of the time,Most of the time,,,Agree,No agreement,Agree,Strongly Agree,Often,Rarely,Rarely,Sometimes,Often,Often,Sometimes,Often,Sometimes,Rarely,Often,Often,Sometimes,Often,Very often,Sometimes,Never,Sometimes,Often,Rarely,Somewhat,,,A lot,,A lot,Somewhat,3,,,,,,3,4,5       Very much,3,,3,4,Moderately Inaccurate,Moderately Inaccurate,Moderately Accurate,,Neither Accurate Nor Inaccurate,,Neither Accurate Nor Inaccurate,,Moderately Accurate,,,,,Disagree,Agree,,Neither agree nor disagree,Very Inaccurate,,Moderately Accurate,,Neither Accurate Nor Inaccurate,Moderately Inaccurate,,,Neither Accurate Nor Inaccurate,,Somewhat false for me,Somewhat true for me,Somewhat true for me,,,
1161,0,Male,Portuguese,Hispanic,19,10,5,80,20,No,MOBA,,,Yes,Very often,,,Almost always/always,Almost always/always,Almost always/always,Almost always/always,,,Almost always/always,,Half of the time,,,Most of the time,Some of time,,No agreement,No agreement,No agreement,Strongly Agree,Often,Often,Sometimes,Often,Sometimes,Rarely,Very often,Often,Very often,Often,Often,Sometimes,Often,Often,Rarely,Never,Often,Rarely,Very often,Often,Somewhat,Not at all,Not at all,,Not at all,,,1 Not at all,,5       Very much,5       Very much,5       Very much,,5       Very much,1 Not at all,,,,5       Very much,,Moderately Inaccurate,,,,Neither Accurate Nor Inaccurate,Neither Accurate Nor Inaccurate,Moderately Inaccurate,,Moderately Inaccurate,Moderately Inaccurate,,Agree,Neither agree nor disagree,,Agree,,,Very Inaccurate,Moderately Inaccurate,Moderately Inaccurate,,Moderately Accurate,,,,Very Accurate,,Very true for me,Somewhat true for me,,Very true for me,,
621,0,Male,Mexican,Latin,21,2,1,90,10,No,"Shooter, MOBA",,,Yes,Often,Most of the time,,,Some of time,Most of the time,Most of the time,,,Half of the time,,Most of the time,,Half of the time,Half of the time,,,No agreement,No agreement,No agreement,Agree,Often,Sometimes,Rarely,Never,Sometimes,Often,Never,Never,Rarely,Never,Sometimes,Rarely,Rarely,Rarely,Never,Rarely,Sometimes,Sometimes,Sometimes,Never,A lot,,A lot,,A lot,A lot,,3,3,4,,,,,2,3,,4,2,,Moderately Inaccurate,Very Inaccurate,Very Inaccurate,,Very Inaccurate,,Very Inaccurate,,,,Neither Accurate Nor Inaccurate,,,Strongly agree,Strongly agree,,Neither agree nor disagree,,,Very Accurate,,,,Neither Accurate Nor Inaccurate,Very Inaccurate,Moderately Accurate,Neither Accurate Nor Inaccurate,,Somewhat true for me,,Somewhat true for me,Somewhat true for me,
748,0,Male,Poland,White,22,10,6,76,24,No,Counter Strike Global Offensive,,,No,Very often,,Most of the time,,Half of the time,Half of the time,Almost always/always,,,Almost always/always,,,Half of the time,,Most of the time,Half of the time,,Strongly Agree,Agree,Agree,Agree,Often,Rarely,Sometimes,Often,Rarely,Often,Rarely,Often,Sometimes,Rarely,Often,Rarely,Sometimes,Often,Sometimes,Never,Rarely,Sometimes,Rarely,Very often,Somewhat,Somewhat,,Somewhat,,A lot,,3,,4,,,,3,3,2,,4,,4,Moderately Inaccurate,,,,Moderately Inaccurate,,Moderately Accurate,,Moderately Accurate,Very Accurate,Moderately Inaccurate,Agree,Disagree,,Agree,,,,,Neither Accurate Nor Inaccurate,,,Moderately Inaccurate,,Very Inaccurate,Very Accurate,Moderately Inaccurate,Somewhat false for me,Somewhat false for me,,Very true for me,,
636,0,Male,Mexican,Mixed,18,3,0,90,10,No,Apex legends,,,No,Very often,Almost never/never,,,Most of the time,Most of the time,,,Most of the time,Half of the time,Some of time,,,,Most of the time,,Most of the time,No agreement,No agreement,No agreement,Agree,Often,Rarely,Rarely,Rarely,Never,Rarely,Sometimes,Rarely,Sometimes,Never,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Rarely,Sometimes,A lot,Somewhat,,,A lot,,Somewhat,4,,,,,4,,3,2,3,4,,2,Moderately Inaccurate,,Moderately Accurate,,Neither Accurate Nor Inaccurate,,Neither Accurate Nor Inaccurate,Moderately Accurate,,,Neither Accurate Nor Inaccurate,,,,Agree,Disagree,Neither agree nor disagree,,Moderately Inaccurate,Neither Accurate Nor Inaccurate,,Moderately Inaccurate,Moderately Inaccurate,,Moderately Inaccurate,,,,Somewhat true for me,Very true for me,Somewhat true for me,,
401,0,Male,Polish,White,20,6,6,90,10,Yes,,League of Legends,Gold,No,Often,Some of time,,,Most of the time,Almost never/never,,,Almost never/never,Most of the time,,,Most of the time,,Some of time,Almost never/never,,No agreement,No agreement,No agreement,No agreement,Often,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Rarely,Never,Rarely,Never,Never,Never,Often,Rarely,Sometimes,Never,A lot,,,A lot,A lot,A lot,,3,,4,2,,4,,2,,3,4,,,Moderately Inaccurate,,Very Inaccurate,,Neither Accurate Nor Inaccurate,Moderately Accurate,Neither Accurate Nor Inaccurate,Moderately Inaccurate,,,,,,Strongly agree,Agree,Disagree,,,,Moderately Accurate,,Moderately Inaccurate,Very Accurate,Very Inaccurate,,Neither Accurate Nor Inaccurate,,,Very true for me,Somewhat true for me,Very true for me,,
498,0,Male,Polish,Polish,19,5,4,80,20,No,"Asseto Corsa, Valorant, The Binding of Isaac",,,No,Very often,,Some of time,,Half of the time,Half of the time,,,Half of the time,Almost always/always,Most of the time,,,,Most of the time,,Half of the time,Agree,Agree,Agree,Agree,Often,Often,Rarely,Rarely,Rarely,Never,Rarely,Never,Often,Never,Rarely,Rarely,Sometimes,Sometimes,Rarely,Never,Rarely,Never,Often,Never,Somewhat,,,,Somewhat,Somewhat,Somewhat,2,4,,,2,,2,3,4,,4,,,Moderately Inaccurate,,Moderately Inaccurate,,Neither Accurate Nor Inaccurate,Very Inaccurate,Moderately Inaccurate,,,Neither Accurate Nor Inaccurate,,Strongly agree,Agree,,Agree,,,Moderately Inaccurate,,Neither Accurate Nor Inaccurate,Neither Accurate Nor Inaccurate,,,Neither Accurate Nor Inaccurate,Very Inaccurate,,,Somewhat true for me,Very true for me,,,Very true for me,
1794,0,Male,Portuguese,White,19,6,3,45,55,Yes,,League of Legends,Gold,No,Very often,,,Half of the time,Most of the time,Almost always/always,,Almost always/always,,Most of the time,,,Half of the time,,Half of the time,,Half of the time,No agreement,No agreement,No agreement,Agree,Often,Often,Sometimes,Often,Rarely,Sometimes,Often,Sometimes,Often,Never,Often,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Sometimes,Often,Sometimes,Somewhat,Somewhat,,Somewhat,A lot,,,3,4,,,,3,,4,,3,,4,4,Moderately Inaccurate,,,,Neither Accurate Nor Inaccurate,Moderately Accurate,Moderately Inaccurate,,Neither Accurate Nor Inaccurate,Moderately Inaccurate,,,,Disagree,Neither agree nor disagree,,Disagree,Neither Accurate Nor Inaccurate,Moderately Accurate,Moderately Accurate,,,Moderately Accurate,Moderately Inaccurate,,,,,Somewhat false for me,Somewhat true for me,Somewhat false for me,,
1036,0,Female,Polish,white,25,6,12,90,10,No,moba,,,Yes,Often,,Most of the time,,Most of the time,Half of the time,Almost never/never,,,Half of the time,Some of time,,,,Half of the time,Almost never/never,,Agree,Strongly Agree,No agreement,Strongly Agree,Often,Often,Rarely,Rarely,Never,Never,Sometimes,Never,Sometimes,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Sometimes,Never,A lot,A lot,A lot,,A lot,,,3,,,,1 Not at all,4,3,4,,2,,,2,Moderately Inaccurate,,,Moderately Inaccurate,Very Inaccurate,,Very Accurate,,Very Accurate,,Moderately Accurate,,Strongly agree,,Strongly agree,,Strongly disagree,,Very Accurate,Moderately Accurate,Moderately Accurate,,Moderately Accurate,Neither Accurate Nor Inaccurate,,,,,Very true for me,,Very true for me,Very true for me,
894,0,Male,French,W,26,2,4,10,90,No,Just cause,,,No,Rarely,,Half of the time,,Most of the time,Some of time,Almost never/never,,,Half of the time,,Some of time,,,Half of the time,,Half of the time,No agreement,No agreement,No agreement,No agreement,Often,Never,Never,Sometimes,Never,Never,Rarely,Never,Sometimes,Never,Never,Rarely,Rarely,Never,Never,Never,Never,Rarely,Sometimes,Never,Somewhat,Somewhat,Somewhat,,,,Somewhat,4,,5       Very much,2,,3,,4,,,,3,1 Not at all,Moderately Inaccurate,Neither Accurate Nor Inaccurate,,,Neither Accurate Nor Inaccurate,,Very Accurate,Moderately Inaccurate,Moderately Accurate,,,,Strongly disagree,,Disagree,Disagree,,,,Neither Accurate Nor Inaccurate,,Moderately Accurate,,Neither Accurate Nor Inaccurate,Moderately Inaccurate,,Moderately Accurate,,Somewhat true for me,Somewhat true for me,,Very true for me,
474,0,Male,Poland,White,21,6,12,85,15,No,MOBA,,,No,Very often,,Half of the time,,Half of the time,Most of the time,,Most of the time,,Half of the time,Most of the time,,,,Half of the time,Almost never/never,,No agreement,Strongly Agree,No agreement,Strongly Agree,Often,Rarely,Never,Rarely,Never,Never,Sometimes,Rarely,Sometimes,Never,Sometimes,Often,Often,Rarely,Never,Never,Sometimes,Often,Rarely,Sometimes,Somewhat,,Somewhat,Somewhat,,,Somewhat,4,4,5       Very much,5       Very much,,,,2,,,,5       Very much,4,Moderately Inaccurate,Neither Accurate Nor Inaccurate,,,Moderately Inaccurate,,Very Inaccurate,Neither Accurate Nor Inaccurate,,,Neither Accurate Nor Inaccurate,,Neither agree nor disagree,,Neither agree nor disagree,Agree,,,,Moderately Accurate,,,Neither Accurate Nor Inaccurate,Very Inaccurate,Neither Accurate Nor Inaccurate,Moderately Accurate,,,Very true for me,,Very true for me,Very true for me,
851,0,Female,Canadian,Chinese,35,2,1,95,5,No,Final Fantasy,,,No,Very often,,Some of time,,Almost never/never,Almost never/never,,,Almost never/never,Almost never/never,,,Almost never/never,Almost never/never,Almost never/never,,,No agreement,No agreement,No agreement,No agreement,Often,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very often,Never,Never,Never,Never,Never,Never,Never,A lot,,A lot,,,A lot,A lot,5       Very much,,1 Not at all,,1 Not at all,4,,5       Very much,,3,4,,,Moderately Inaccurate,,Very Accurate,,Very Inaccurate,Neither Accurate Nor Inaccurate,Neither Accurate Nor Inaccurate,,,Neither Accurate Nor Inaccurate,,,Strongly disagree,,Neither agree nor disagree,,Strongly agree,,,Very Accurate,Very Inaccurate,,,,Very Inaccurate,Very Inaccurate,Very Inaccurate,Very true for me,Very true for me,Very true for me,,,
703,0,Male,Chilean,Latin,26,3,4,30,70,No,RPG,,,Yes,Sometimes,,,Some of time,Some of time,Most of the time,,,Most of the time,Some of time,Some of time,,,,Most of the time,,Half of the time,No agreement,Agree,Strongly Agree,Strongly Agree,Often,Very often,Rarely,Rarely,Sometimes,Rarely,Rarely,Sometimes,Rarely,Never,Never,Rarely,Rarely,Rarely,Never,Rarely,Sometimes,Often,Rarely,Often,A lot,Not at all,,,A lot,,Somewhat,5       Very much,3,,,,,5       Very much,2,,3,4,3,,Moderately Inaccurate,Moderately Accurate,,Moderately Accurate,Moderately Inaccurate,,Very Inaccurate,Moderately Inaccurate,,,,,,,Agree,Disagree,Disagree,Very Accurate,,Neither Accurate Nor Inaccurate,Moderately Inaccurate,,,Neither Accurate Nor Inaccurate,,,Moderately Inaccurate,,Somewhat true for me,,Somewhat true for me,Somewhat true for me,
358,0,Female,Italian,White,26,5,2,50,50,No,JRPG,,,Yes,Very often,Almost always/always,,,Most of the time,Almost always/always,,Almost always/always,,Most of the time,,Half of the time,,Almost always/always,Most of the time,,,No agreement,Agree,No agreement,Strongly Agree,Often,Sometimes,Often,Often,Often,Sometimes,Sometimes,Never,Very often,Never,Often,Sometimes,Often,Rarely,Very often,Sometimes,Very often,Often,Sometimes,Often,Not at all,,,,Not at all,Not at all,Not at all,2,,,4,4,,,2,,5       Very much,2,,3,Moderately Inaccurate,,,,Very Accurate,,Very Inaccurate,Very Accurate,Moderately Inaccurate,,Moderately Inaccurate,Agree,,,Strongly agree,Strongly agree,,Very Inaccurate,Neither Accurate Nor Inaccurate,Very Accurate,,,Very Accurate,,Moderately Accurate,,,,Very true for me,,Very true for me,Very true for me,
896,0,Male,Poland,Poland,20,5,2,100,0,No,FPS,,,No,Often,,,Most of the time,Almost always/always,Most of the time,,Most of the time,,Almost always/always,,,Half of the time,,Almost always/always,,Half of the time,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Often,Sometimes,Often,Very often,Sometimes,Often,Very often,Rarely,Often,Never,Often,Very often,Sometimes,Often,Sometimes,Often,Very often,Often,Often,Very often,A lot,Somewhat,,A lot,,,Somewhat,1 Not at all,5       Very much,5       Very much,,,5       Very much,,2,,,,5       Very much,4,Moderately Inaccurate,,,,Very Accurate,,Moderately Inaccurate,,Moderately Accurate,Moderately Accurate,Moderately Accurate,,Disagree,,Disagree,,Strongly agree,,,Moderately Accurate,Very Accurate,,Moderately Accurate,Very Accurate,,Very Inaccurate,,Very true for me,Very true for me,Somewhat true for me,,,
370,0,Male,Italian,White (Caucasian),24,6,2,25,75,Yes,,Smash Bros. Ultimate.,SSBU doesn't have those.,Yes,Rarely,Some of time,,,Some of time,Some of time,,Some of time,,Most of the time,Most of the time,,,Half of the time,Some of time,,,Agree,Agree,Agree,No agreement,Often,Never,Rarely,Rarely,Sometimes,Never,Never,Rarely,Never,Never,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Never,Often,Rarely,Sometimes,Never,A lot,,A lot,A lot,,A lot,,3,3,2,,2,,5       Very much,3,,,3,,,Moderately Inaccurate,,,,Moderately Inaccurate,Moderately Inaccurate,Neither Accurate Nor Inaccurate,Neither Accurate Nor Inaccurate,,Moderately Accurate,,,Neither agree nor disagree,,Agree,,Disagree,Very Accurate,,Very Accurate,,Very Inaccurate,Moderately Accurate,,Moderately Inaccurate,,,Very true for me,Very true for me,,Very true for me,,
260,0,Male,British,White,46,2,4,50,50,No,FPS,,,No,Rarely,Almost never/never,,,Almost never/never,Almost never/never,,,Almost never/never,Most of the time,Most of the time,,,,Some of time,Almost never/never,,No agreement,No agreement,No agreement,No agreement,Often,Never,Never,Never,Never,Rarely,Never,Never,Sometimes,Never,Never,Rarely,Never,Never,Never,Rarely,Never,Never,Sometimes,Rarely,Not at all,Not at all,,Not at all,,,Not at all,3,,3,2,,,4,3,,2,3,,,Moderately Inaccurate,Moderately Inaccurate,,Neither Accurate Nor Inaccurate,Very Inaccurate,,Neither Accurate Nor Inaccurate,,Moderately Accurate,,,Disagree,,,Agree,Disagree,,,Neither Accurate Nor Inaccurate,Very Accurate,Moderately Inaccurate,Very Inaccurate,,Moderately Inaccurate,,,,Very true for me,Very true for me,Somewhat true for me,,,
384,0,Male,Canadian,Caucasian,32,2,8,80,20,No,Destiny 2,,,Yes,Very often,,,Some of time,Most of the time,Some of time,Some of time,,,Some of time,Some of time,,,,Most of the time,,Half of the time,Agree,Agree,No agreement,Agree,Often,Sometimes,Never,Rarely,Never,Rarely,Never,Never,Rarely,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes,Often,Rarely,Somewhat,,Not at all,,Somewhat,Not at all,,2,4,,,4,,,3,4,3,4,,,Moderately Inaccurate,,Moderately Accurate,,Moderately Inaccurate,Neither Accurate Nor Inaccurate,Neither Accurate Nor Inaccurate,,,Neither Accurate Nor Inaccurate,,,Strongly agree,,Strongly agree,,Strongly disagree,Very Accurate,Neither Accurate Nor Inaccurate,Moderately Accurate,Neither Accurate Nor Inaccurate,,,Neither Accurate Nor Inaccurate,,,,Very true for me,Somewhat true for me,,,Very true for me,
593,0,Male,American,Filipino,23,4,12,90,10,Yes,,Battle Royale,Diamond,No,Rarely,,Some of time,,Almost always/always,Most of the time,,,Most of the time,Most of the time,Most of the time,,,,Almost always/always,,Most of the time,Agree,Agree,No agreement,Strongly Agree,Often,Sometimes,Rarely,Sometimes,Rarely,Never,Rarely,Never,Often,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,A lot,Somewhat,,A lot,,,A lot,4,,,2,4,4,,4,3,,,,2,Moderately Inaccurate,,Moderately Inaccurate,,Neither Accurate Nor Inaccurate,,Moderately Accurate,,Moderately Accurate,,Moderately Accurate,Neither agree nor disagree,,Agree,Agree,,,Very Inaccurate,,Neither Accurate Nor Inaccurate,,,,,Neither Accurate Nor Inaccurate,Moderately Accurate,Moderately Inaccurate,,Very true for me,,Somewhat true for me,Very true for me,
715,0,Male,Portuguese,White,20,3,4,65,35,No,Fifa,,,No,Very often,,Half of the time,,Most of the time,Almost never/never,Almost never/never,,,Most of the time,,,Some of time,,Some of time,,Almost never/never,No agreement,No agreement,No agreement,Agree,Often,Never,Never,Rarely,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Rarely,Never,Never,Sometimes,Sometimes,Rarely,A lot,,A lot,,A lot,A lot,,4,,3,,,5       Very much,1 Not at all,4,1 Not at all,,,1 Not at all,,Moderately Inaccurate,,,Very Inaccurate,Moderately Inaccurate,Very Inaccurate,Very Accurate,,,Moderately Accurate,,Strongly disagree,,Strongly agree,Strongly agree,,,,Moderately Accurate,Moderately Accurate,,Moderately Inaccurate,Moderately Inaccurate,Moderately Inaccurate,,,,,Very true for me,,Very true for me,Very true for me,
817,0,Male,Polish,white,19,4,5,90,10,No,League of legends,,,No,Very often,Some of time,,,Some of time,Almost never/never,,,Almost never/never,Most of the time,Half of the time,,,,Some of time,Almost never/never,,No agreement,No agreement,No agreement,No agreement,Often,Never,Never,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Rarely,Never,Rarely,Rarely,Rarely,Rarely,Rarely,Never,A lot,,,,A lot,A lot,A lot,4,2,,,,4,,4,4,2,,,3,Moderately Inaccurate,Moderately Inaccurate,Very Inaccurate,Very Inaccurate,Very Inaccurate,,Very Accurate,,,,,,Strongly agree,,Strongly agree,Strongly disagree,,,,Moderately Accurate,,Very Inaccurate,Moderately Accurate,Moderately Accurate,Moderately Inaccurate,,,Very true for me,Very true for me,Somewhat true for me,,,
1017,0,Male,Portuguese,White,18,10,11,80,20,Yes,,CS:GO,Master Guardian Elite,No,Often,,,Most of the time,Almost always/always,Most of the time,,,Half of the time,Half of the time,,Some of time,,,Most of the time,,Most of the time,No agreement,Strongly Agree,No agreement,Agree,Often,Rarely,Rarely,Often,Rarely,Rarely,Never,Rarely,Often,Never,Rarely,Sometimes,Often,Never,Sometimes,Rarely,Often,Sometimes,Often,Sometimes,A lot,Somewhat,A lot,A lot,,,,3,,3,,4,2,,4,,4,3,,,Moderately Inaccurate,Moderately Accurate,,,Moderately Accurate,,Very Inaccurate,,Moderately Inaccurate,Moderately Accurate,,,Strongly disagree,,Strongly agree,Disagree,,,,Very Inaccurate,,Very Accurate,Very Accurate,,Moderately Accurate,Moderately Accurate,,Very true for me,Very true for me,,Somewhat true for me,,
455,0,Male,Spanish,White/Caucasian,23,7,1,95,5,No,First Person Shooter / MMO RPG,,,No,Very often,,Half of the time,,Most of the time,Almost always/always,,Most of the time,,Half of the time,,Some of time,,,Almost always/always,Almost never/never,,Agree,No agreement,No agreement,Agree,Often,Often,Sometimes,Sometimes,Sometimes,Often,Rarely,Never,Very often,Never,Sometimes,Often,Sometimes,Rarely,Sometimes,Often,Sometimes,Rarely,Sometimes,Sometimes,Somewhat,,Not at all,,Somewhat,,Not at all,2,,,,,3,4,3,5       Very much,5       Very much,2,,,Moderately Inaccurate,Moderately Accurate,,Moderately Accurate,Moderately Inaccurate,,Moderately Accurate,,,,Neither Accurate Nor Inaccurate,,,Neither agree nor disagree,Agree,Agree,,Moderately Inaccurate,,Moderately Accurate,Moderately Inaccurate,,,,,Very Inaccurate,Moderately Inaccurate,,Somewhat true for me,,Somewhat true for me,Somewhat true for me,
468,0,Male,Polish,White,19,10,2,90,10,No,FPS,,,No,Sometimes,,,Most of the time,Most of the time,Almost always/always,Almost always/always,,,Half of the time,Almost always/always,,,Most of the time,Most of the time,,,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Often,Often,Sometimes,Very often,Sometimes,Often,Sometimes,Sometimes,Sometimes,Rarely,Often,Often,Often,Sometimes,Sometimes,Very often,Very often,Very often,Very often,Very often,Somewhat,,Somewhat,Somewhat,,Somewhat,,3,4,,4,5       Very much,3,,1 Not at all,,,,4,,Moderately Inaccurate,,,Neither Accurate Nor Inaccurate,Neither Accurate Nor Inaccurate,Very Inaccurate,Moderately Inaccurate,Neither Accurate Nor Inaccurate,,,,,Agree,,Agree,,Disagree,Very Inaccurate,,Moderately Accurate,Moderately Accurate,,,,Moderately Inaccurate,Neither Accurate Nor Inaccurate,,Somewhat true for me,Very true for me,Very true for me,,,
